"rm_id","rm_name","dt","n_baseline","n_crisis","percent_change","pct_estimated"
"92635248B60445344966626","Meghang","2026-08-31_0000",325.0,285.0,-12.44,0.0
"92635248B60445344966626","Meghang","2026-08-31_0800",156.0,116.0,-25.48,0.0
"92635248B60445344966626","Meghang","2026-08-31_1600",277.0,243.0,-12.19,0.0
"92635248B60445344966626","Meghang","2026-09-01_0000",380.0,350.0,-8.02,0.0
"92635248B60445344966626","Meghang","2026-09-01_0800",220.0,191.0,-13.56,0.0
"92635248B60445344966626","Meghang","2026-09-01_1600",299.0,298.0,-0.35,0.0
"92635248B60445344966626","Meghang","2026-09-02_0000",371.0,383.0,3.11,0.0
"92635248B60445344966626","Meghang","2026-09-02_0800",237.0,207.0,-12.54,0.0
"92635248B60445344966626","Meghang","2026-09-02_1600",303.0,318.0,4.82,0.0
"92635248B60445344966626","Meghang","2026-09-03_0000",406.0,407.0,0.37,0.0
"92635248B60445344966626","Meghang","2026-09-03_0800",248.0,224.0,-9.51,0.0
"92635248B60445344966626","Meghang","2026-09-03_1600",340.0,338.0,-0.44,0.0
"92635248B60445344966626","Meghang","2026-09-04_0000",399.0,386.0,-3.23,0.0
"92635248B60445344966626","Meghang","2026-09-04_0800",255.0,247.0,-3.09,0.0
"92635248B60445344966626","Meghang","2026-09-04_1600",323.0,305.0,-5.77,0.0
"92635248B60445344966626","Meghang","2026-09-05_0000",386.0,366.0,-5.17,0.0
"92635248B60445344966626","Meghang","2026-09-05_0800",244.0,218.0,-10.4,0.0
"92635248B60445344966626","Meghang","2026-09-05_1600",326.0,356.0,9.23,0.0
"92635248B60445344966626","Meghang","2026-09-06_0000",394.0,401.0,1.89,0.0
"92635248B60445344966626","Meghang","2026-09-06_0800",189.0,161.0,-14.75,0.0
"92635248B60445344966626","Meghang","2026-09-06_1600",324.0,335.0,3.32,0.0
"92635248B60784306991744","Tripura Sundari","2026-08-26_0000",27.0,24.0,-8.68,0.0
"92635248B60784306991744","Tripura Sundari","2026-08-26_1600",24.0,27.0,13.18,0.0
"92635248B60784306991744","Tripura Sundari","2026-08-27_0000",27.0,31.0,13.13,0.0
"92635248B60784306991744","Tripura Sundari","2026-08-27_1600",13.0,10.0,-19.64,0.0
"92635248B60784306991744","Tripura Sundari","2026-08-28_0000",28.0,22.0,-23.4,0.0
"92635248B60784306991744","Tripura Sundari","2026-08-28_1600",12.0,12.0,-3.46,0.0
"92635248B60784306991744","Tripura Sundari","2026-08-29_1600",13.0,11.0,-14.65,0.0
"92635248B60784306991744","Tripura Sundari","2026-08-30_0000",26.0,25.0,-6.87,0.0
"92635248B60784306991744","Tripura Sundari","2026-08-31_0000",28.0,25.0,-7.98,0.0
"92635248B60784306991744","Tripura Sundari","2026-08-31_1600",24.0,24.0,-0.29,0.0
"92635248B60784306991744","Tripura Sundari","2026-09-01_0000",29.0,24.0,-17.35,0.0
"92635248B60784306991744","Tripura Sundari","2026-09-01_1600",24.0,25.0,2.16,0.0
"92635248B60784306991744","Tripura Sundari","2026-09-02_0000",27.0,27.0,0.49,0.0
"92635248B60784306991744","Tripura Sundari","2026-09-02_1600",24.0,23.0,-5.76,0.0
"92635248B60784306991744","Tripura Sundari","2026-09-03_0000",27.0,25.0,-8.81,0.0
"92635248B60784306991744","Tripura Sundari","2026-09-03_1600",13.0,11.0,-11.15,0.0
"92635248B60784306991744","Tripura Sundari","2026-09-04_0000",28.0,25.0,-12.78,0.0
"92635248B60784306991744","Tripura Sundari","2026-09-05_0000",26.0,25.0,-5.34,0.0
"92635248B60784306991744","Tripura Sundari","2026-09-05_1600",13.0,13.0,1.6,0.0
"92635248B60784306991744","Tripura Sundari","2026-09-06_0000",15.0,13.0,-14.69,0.0
"92635248B62046464792266","Netrawati","2026-08-26_0000",16.0,12.0,-27.74,0.0
"92635248B62046464792266","Netrawati","2026-08-27_0000",28.0,24.0,-14.81,0.0
"92635248B62046464792266","Netrawati","2026-08-30_0000",88.0,56.0,-36.51,0.0
"92635248B62046464792266","Netrawati","2026-08-30_1600",35.0,26.0,-26.35,0.0
"92635248B62046464792266","Netrawati","2026-08-31_0000",135.0,109.0,-19.35,0.0
"92635248B62046464792266","Netrawati","2026-08-31_0800",34.0,31.0,-9.23,0.0
"92635248B62046464792266","Netrawati","2026-08-31_1600",81.0,70.0,-13.59,0.0
"92635248B62046464792266","Netrawati","2026-09-01_0000",113.0,93.0,-17.7,0.0
"92635248B62046464792266","Netrawati","2026-09-01_0800",32.0,30.0,-7.0,0.0
"92635248B62046464792266","Netrawati","2026-09-01_1600",93.0,86.0,-7.25,0.0
"92635248B62046464792266","Netrawati","2026-09-02_0000",137.0,124.0,-9.88,0.0
"92635248B62046464792266","Netrawati","2026-09-02_0800",56.0,50.0,-10.68,0.0
"92635248B62046464792266","Netrawati","2026-09-02_1600",91.0,83.0,-8.13,0.0
"92635248B62046464792266","Netrawati","2026-09-03_0000",135.0,119.0,-12.28,0.0
"92635248B62046464792266","Netrawati","2026-09-03_0800",45.0,39.0,-14.33,0.0
"92635248B62046464792266","Netrawati","2026-09-03_1600",81.0,72.0,-11.02,0.0
"92635248B62046464792266","Netrawati","2026-09-04_0000",109.0,94.0,-13.92,0.0
"92635248B62046464792266","Netrawati","2026-09-04_0800",45.0,37.0,-16.36,0.0
"92635248B62046464792266","Netrawati","2026-09-04_1600",50.0,46.0,-8.42,0.0
"92635248B62046464792266","Netrawati","2026-09-05_0000",115.0,99.0,-14.2,0.0
"92635248B62046464792266","Netrawati","2026-09-05_0800",56.0,49.0,-11.96,0.0
"92635248B62046464792266","Netrawati","2026-09-05_1600",73.0,75.0,2.75,0.0
"92635248B62046464792266","Netrawati","2026-09-06_0000",103.0,92.0,-10.24,0.0
"92635248B62046464792266","Netrawati","2026-09-06_0800",18.0,12.0,-32.98,0.0
"92635248B62046464792266","Netrawati","2026-09-06_1600",101.0,94.0,-7.38,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-08-26_0000",1337.0,1472.0,10.1,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-08-26_0800",863.0,953.0,10.44,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-08-26_1600",1174.0,1278.0,8.8,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-08-27_0000",1339.0,1363.0,1.75,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-08-27_0800",881.0,861.0,-2.23,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-08-27_1600",1149.0,1110.0,-3.38,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-08-28_0000",1335.0,1391.0,4.21,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-08-28_0800",935.0,842.0,-10.03,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-08-28_1600",1171.0,1182.0,0.98,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-08-29_0000",1337.0,1361.0,1.82,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-08-29_0800",909.0,845.0,-7.0,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-08-29_1600",1175.0,1149.0,-2.23,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-08-30_0000",1284.0,1350.0,5.18,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-08-30_0800",847.0,810.0,-4.33,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-08-30_1600",1158.0,1210.0,4.44,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-08-31_0000",1304.0,1356.0,3.99,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-08-31_0800",850.0,814.0,-4.18,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-08-31_1600",1166.0,1193.0,2.3,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-09-01_0000",1347.0,1392.0,3.34,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-09-01_0800",838.0,843.0,0.57,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-09-01_1600",1154.0,1191.0,3.2,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-09-02_0000",1337.0,1401.0,4.76,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-09-02_0800",817.0,715.0,-12.4,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-09-02_1600",1159.0,1143.0,-1.43,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-09-03_0000",1320.0,1389.0,5.22,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-09-03_0800",862.0,770.0,-10.65,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-09-03_1600",1149.0,1175.0,2.22,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-09-04_0000",1335.0,1348.0,0.98,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-09-04_0800",913.0,788.0,-13.65,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-09-04_1600",1171.0,1145.0,-2.18,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-09-05_0000",1337.0,1308.0,-2.18,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-09-05_0800",891.0,834.0,-6.39,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-09-05_1600",1175.0,1150.0,-2.12,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-09-06_0000",1284.0,1346.0,4.83,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-09-06_0800",847.0,793.0,-6.4,0.0
"92635248B62642439200605","Chautara SangachokGadhi","2026-09-06_1600",1158.0,1178.0,1.73,0.0
"92635248B63118297072064","Balefi","2026-08-26_0000",370.0,419.0,13.15,0.0
"92635248B63118297072064","Balefi","2026-08-26_0800",251.0,267.0,6.3,0.0
"92635248B63118297072064","Balefi","2026-08-26_1600",324.0,377.0,16.2,0.0
"92635248B63118297072064","Balefi","2026-08-27_0000",381.0,429.0,12.43,0.0
"92635248B63118297072064","Balefi","2026-08-27_0800",253.0,246.0,-2.75,0.0
"92635248B63118297072064","Balefi","2026-08-27_1600",325.0,346.0,6.53,0.0
"92635248B63118297072064","Balefi","2026-08-28_0000",383.0,418.0,9.31,0.0
"92635248B63118297072064","Balefi","2026-08-28_0800",236.0,217.0,-7.9,0.0
"92635248B63118297072064","Balefi","2026-08-28_1600",332.0,345.0,4.08,0.0
"92635248B63118297072064","Balefi","2026-08-29_0000",388.0,415.0,7.05,0.0
"92635248B63118297072064","Balefi","2026-08-29_0800",260.0,267.0,2.31,0.0
"92635248B63118297072064","Balefi","2026-08-29_1600",337.0,332.0,-1.41,0.0
"92635248B63118297072064","Balefi","2026-08-30_0000",373.0,399.0,7.13,0.0
"92635248B63118297072064","Balefi","2026-08-30_0800",253.0,242.0,-4.38,0.0
"92635248B63118297072064","Balefi","2026-08-30_1600",326.0,347.0,6.3,0.0
"92635248B63118297072064","Balefi","2026-08-31_0000",373.0,406.0,9.06,0.0
"92635248B63118297072064","Balefi","2026-08-31_0800",253.0,238.0,-5.68,0.0
"92635248B63118297072064","Balefi","2026-08-31_1600",321.0,343.0,6.95,0.0
"92635248B63118297072064","Balefi","2026-09-01_0000",385.0,408.0,5.85,0.0
"92635248B63118297072064","Balefi","2026-09-01_0800",251.0,239.0,-4.67,0.0
"92635248B63118297072064","Balefi","2026-09-01_1600",316.0,347.0,9.72,0.0
"92635248B63118297072064","Balefi","2026-09-02_0000",370.0,398.0,7.45,0.0
"92635248B63118297072064","Balefi","2026-09-02_0800",251.0,242.0,-3.77,0.0
"92635248B63118297072064","Balefi","2026-09-02_1600",324.0,343.0,5.78,0.0
"92635248B63118297072064","Balefi","2026-09-03_0000",381.0,390.0,2.18,0.0
"92635248B63118297072064","Balefi","2026-09-03_0800",253.0,242.0,-4.36,0.0
"92635248B63118297072064","Balefi","2026-09-03_1600",325.0,344.0,6.11,0.0
"92635248B63118297072064","Balefi","2026-09-04_0000",383.0,378.0,-1.15,0.0
"92635248B63118297072064","Balefi","2026-09-04_0800",264.0,251.0,-5.08,0.0
"92635248B63118297072064","Balefi","2026-09-04_1600",332.0,351.0,5.69,0.0
"92635248B63118297072064","Balefi","2026-09-05_0000",388.0,389.0,0.45,0.0
"92635248B63118297072064","Balefi","2026-09-05_0800",260.0,252.0,-3.11,0.0
"92635248B63118297072064","Balefi","2026-09-05_1600",337.0,332.0,-1.48,0.0
"92635248B63118297072064","Balefi","2026-09-06_0000",373.0,390.0,4.64,0.0
"92635248B63118297072064","Balefi","2026-09-06_0800",253.0,223.0,-11.89,0.0
"92635248B63118297072064","Balefi","2026-09-06_1600",326.0,319.0,-2.37,0.0
"92635248B64074432572085","Uttargaya","2026-08-26_0000",97.0,12.0,-87.36,0.0
"92635248B64074432572085","Uttargaya","2026-08-28_0000",96.0,11.0,-88.4,0.0
"92635248B64074432572085","Uttargaya","2026-08-28_1600",86.0,12.0,-85.58,0.0
"92635248B64074432572085","Uttargaya","2026-08-29_0000",99.0,16.0,-83.96,0.0
"92635248B64074432572085","Uttargaya","2026-08-29_0800",69.0,11.0,-84.84,0.0
"92635248B64074432572085","Uttargaya","2026-08-29_1600",86.0,19.0,-77.46,0.0
"92635248B64074432572085","Uttargaya","2026-08-30_0000",99.0,16.0,-83.58,0.0
"92635248B64074432572085","Uttargaya","2026-08-30_1600",87.0,16.0,-82.09,0.0
"92635248B64074432572085","Uttargaya","2026-08-31_0000",143.0,93.0,-34.45,0.0
"92635248B64074432572085","Uttargaya","2026-08-31_0800",68.0,23.0,-66.49,0.0
"92635248B64074432572085","Uttargaya","2026-08-31_1600",189.0,116.0,-38.56,0.0
"92635248B64074432572085","Uttargaya","2026-09-01_0000",223.0,149.0,-33.27,0.0
"92635248B64074432572085","Uttargaya","2026-09-01_0800",99.0,73.0,-26.47,0.0
"92635248B64074432572085","Uttargaya","2026-09-01_1600",189.0,166.0,-12.48,0.0
"92635248B64074432572085","Uttargaya","2026-09-02_0000",215.0,152.0,-29.28,0.0
"92635248B64074432572085","Uttargaya","2026-09-02_0800",149.0,98.0,-34.32,0.0
"92635248B64074432572085","Uttargaya","2026-09-02_1600",186.0,145.0,-21.95,0.0
"92635248B64074432572085","Uttargaya","2026-09-03_0000",241.0,183.0,-23.97,0.0
"92635248B64074432572085","Uttargaya","2026-09-03_0800",153.0,110.0,-27.88,0.0
"92635248B64074432572085","Uttargaya","2026-09-03_1600",187.0,162.0,-13.6,0.0
"92635248B64074432572085","Uttargaya","2026-09-04_0000",267.0,200.0,-25.17,0.0
"92635248B64074432572085","Uttargaya","2026-09-04_0800",181.0,119.0,-34.5,0.0
"92635248B64074432572085","Uttargaya","2026-09-04_1600",241.0,216.0,-10.61,0.0
"92635248B64074432572085","Uttargaya","2026-09-05_0000",276.0,231.0,-16.34,0.0
"92635248B64074432572085","Uttargaya","2026-09-05_0800",179.0,140.0,-21.71,0.0
"92635248B64074432572085","Uttargaya","2026-09-05_1600",237.0,224.0,-5.63,0.0
"92635248B64074432572085","Uttargaya","2026-09-06_0000",271.0,250.0,-7.7,0.0
"92635248B64074432572085","Uttargaya","2026-09-06_0800",176.0,136.0,-22.64,0.0
"92635248B64074432572085","Uttargaya","2026-09-06_1600",238.0,219.0,-7.99,0.0
"92635248B66096559065694","Galchi","2026-08-26_0000",833.0,631.0,-24.24,0.0
"92635248B66096559065694","Galchi","2026-08-26_0800",513.0,376.0,-26.83,0.0
"92635248B66096559065694","Galchi","2026-08-26_1600",658.0,539.0,-18.13,0.0
"92635248B66096559065694","Galchi","2026-08-27_0000",822.0,695.0,-15.48,0.0
"92635248B66096559065694","Galchi","2026-08-27_0800",635.0,537.0,-15.48,0.0
"92635248B66096559065694","Galchi","2026-08-27_1600",742.0,622.0,-16.28,0.0
"92635248B66096559065694","Galchi","2026-08-28_0000",890.0,747.0,-16.0,0.0
"92635248B66096559065694","Galchi","2026-08-28_0800",643.0,524.0,-18.51,0.0
"92635248B66096559065694","Galchi","2026-08-28_1600",770.0,691.0,-10.2,0.0
"92635248B66096559065694","Galchi","2026-08-29_0000",906.0,827.0,-8.78,0.0
"92635248B66096559065694","Galchi","2026-08-29_0800",601.0,471.0,-21.56,0.0
"92635248B66096559065694","Galchi","2026-08-29_1600",760.0,610.0,-19.76,0.0
"92635248B66096559065694","Galchi","2026-08-30_0000",904.0,887.0,-1.79,0.0
"92635248B66096559065694","Galchi","2026-08-30_0800",638.0,547.0,-14.34,0.0
"92635248B66096559065694","Galchi","2026-08-30_1600",791.0,732.0,-7.39,0.0
"92635248B66096559065694","Galchi","2026-08-31_0000",907.0,903.0,-0.43,0.0
"92635248B66096559065694","Galchi","2026-08-31_0800",606.0,449.0,-25.86,0.0
"92635248B66096559065694","Galchi","2026-08-31_1600",766.0,613.0,-19.94,0.0
"92635248B66096559065694","Galchi","2026-09-01_0000",917.0,883.0,-3.71,0.0
"92635248B66096559065694","Galchi","2026-09-01_0800",631.0,500.0,-20.83,0.0
"92635248B66096559065694","Galchi","2026-09-01_1600",788.0,728.0,-7.62,0.0
"92635248B66096559065694","Galchi","2026-09-02_0000",915.0,896.0,-2.09,0.0
"92635248B66096559065694","Galchi","2026-09-02_0800",640.0,592.0,-7.49,0.0
"92635248B66096559065694","Galchi","2026-09-02_1600",765.0,753.0,-1.58,0.0
"92635248B66096559065694","Galchi","2026-09-03_0000",905.0,839.0,-7.38,0.0
"92635248B66096559065694","Galchi","2026-09-03_0800",647.0,578.0,-10.66,0.0
"92635248B66096559065694","Galchi","2026-09-03_1600",792.0,760.0,-4.03,0.0
"92635248B66096559065694","Galchi","2026-09-04_0000",927.0,874.0,-5.74,0.0
"92635248B66096559065694","Galchi","2026-09-04_0800",661.0,586.0,-11.31,0.0
"92635248B66096559065694","Galchi","2026-09-04_1600",794.0,770.0,-3.02,0.0
"92635248B66096559065694","Galchi","2026-09-05_0000",920.0,894.0,-2.74,0.0
"92635248B66096559065694","Galchi","2026-09-05_0800",611.0,526.0,-13.8,0.0
"92635248B66096559065694","Galchi","2026-09-05_1600",771.0,740.0,-4.03,0.0
"92635248B66096559065694","Galchi","2026-09-06_0000",890.0,871.0,-2.16,0.0
"92635248B66096559065694","Galchi","2026-09-06_0800",626.0,516.0,-17.49,0.0
"92635248B66096559065694","Galchi","2026-09-06_1600",780.0,755.0,-3.14,0.0
"92635248B68525684212789","Tarkeshwar","2026-08-26_0000",43.0,11.0,-74.45,0.0
"92635248B68525684212789","Tarkeshwar","2026-08-27_0000",75.0,26.0,-65.32,0.0
"92635248B68525684212789","Tarkeshwar","2026-08-27_1600",38.0,15.0,-60.78,0.0
"92635248B68525684212789","Tarkeshwar","2026-08-28_0000",111.0,48.0,-56.66,0.0
"92635248B68525684212789","Tarkeshwar","2026-08-28_0800",53.0,24.0,-53.5,0.0
"92635248B68525684212789","Tarkeshwar","2026-08-28_1600",72.0,31.0,-56.86,0.0
"92635248B68525684212789","Tarkeshwar","2026-08-29_0000",146.0,60.0,-58.79,0.0
"92635248B68525684212789","Tarkeshwar","2026-08-29_0800",31.0,15.0,-52.36,0.0
"92635248B68525684212789","Tarkeshwar","2026-08-29_1600",73.0,35.0,-52.51,0.0
"92635248B68525684212789","Tarkeshwar","2026-08-30_0000",173.0,81.0,-52.94,0.0
"92635248B68525684212789","Tarkeshwar","2026-08-30_0800",30.0,17.0,-44.47,0.0
"92635248B68525684212789","Tarkeshwar","2026-08-30_1600",128.0,63.0,-50.51,0.0
"92635248B68525684212789","Tarkeshwar","2026-08-31_0000",143.0,63.0,-56.41,0.0
"92635248B68525684212789","Tarkeshwar","2026-08-31_0800",31.0,14.0,-55.21,0.0
"92635248B68525684212789","Tarkeshwar","2026-08-31_1600",71.0,34.0,-51.68,0.0
"92635248B68525684212789","Tarkeshwar","2026-09-01_0000",239.0,155.0,-35.1,0.0
"92635248B68525684212789","Tarkeshwar","2026-09-01_0800",121.0,96.0,-20.17,0.0
"92635248B68525684212789","Tarkeshwar","2026-09-01_1600",169.0,153.0,-9.03,0.0
"92635248B68525684212789","Tarkeshwar","2026-09-02_0000",347.0,261.0,-24.76,0.0
"92635248B68525684212789","Tarkeshwar","2026-09-02_0800",167.0,129.0,-23.17,0.0
"92635248B68525684212789","Tarkeshwar","2026-09-02_1600",292.0,233.0,-20.17,0.0
"92635248B68525684212789","Tarkeshwar","2026-09-03_0000",364.0,300.0,-17.75,0.0
"92635248B68525684212789","Tarkeshwar","2026-09-03_0800",140.0,101.0,-27.57,0.0
"92635248B68525684212789","Tarkeshwar","2026-09-03_1600",278.0,228.0,-17.87,0.0
"92635248B68525684212789","Tarkeshwar","2026-09-04_0000",340.0,299.0,-11.97,0.0
"92635248B68525684212789","Tarkeshwar","2026-09-04_0800",186.0,154.0,-17.08,0.0
"92635248B68525684212789","Tarkeshwar","2026-09-04_1600",285.0,238.0,-16.29,0.0
"92635248B68525684212789","Tarkeshwar","2026-09-05_0000",349.0,300.0,-14.01,0.0
"92635248B68525684212789","Tarkeshwar","2026-09-05_0800",183.0,135.0,-26.14,0.0
"92635248B68525684212789","Tarkeshwar","2026-09-05_1600",294.0,256.0,-13.11,0.0
"92635248B68525684212789","Tarkeshwar","2026-09-06_0000",365.0,320.0,-12.32,0.0
"92635248B68525684212789","Tarkeshwar","2026-09-06_0800",148.0,111.0,-25.06,0.0
"92635248B68525684212789","Tarkeshwar","2026-09-06_1600",290.0,251.0,-13.36,0.0
"92635248B68533478650104","Thakre","2026-08-26_0000",1004.0,1076.0,7.1,0.0
"92635248B68533478650104","Thakre","2026-08-26_0800",705.0,631.0,-10.53,0.0
"92635248B68533478650104","Thakre","2026-08-26_1600",885.0,909.0,2.76,0.0
"92635248B68533478650104","Thakre","2026-08-27_0000",1011.0,1023.0,1.22,0.0
"92635248B68533478650104","Thakre","2026-08-27_0800",703.0,669.0,-4.9,0.0
"92635248B68533478650104","Thakre","2026-08-27_1600",895.0,884.0,-1.16,0.0
"92635248B68533478650104","Thakre","2026-08-28_0000",1015.0,1069.0,5.28,0.0
"92635248B68533478650104","Thakre","2026-08-28_0800",741.0,685.0,-7.56,0.0
"92635248B68533478650104","Thakre","2026-08-28_1600",905.0,926.0,2.31,0.0
"92635248B68533478650104","Thakre","2026-08-29_0000",1015.0,1071.0,5.55,0.0
"92635248B68533478650104","Thakre","2026-08-29_0800",660.0,559.0,-15.34,0.0
"92635248B68533478650104","Thakre","2026-08-29_1600",883.0,855.0,-3.1,0.0
"92635248B68533478650104","Thakre","2026-08-30_0000",1008.0,1038.0,3.0,0.0
"92635248B68533478650104","Thakre","2026-08-30_0800",699.0,649.0,-7.21,0.0
"92635248B68533478650104","Thakre","2026-08-30_1600",860.0,858.0,-0.31,0.0
"92635248B68533478650104","Thakre","2026-08-31_0000",993.0,973.0,-2.0,0.0
"92635248B68533478650104","Thakre","2026-08-31_0800",662.0,455.0,-31.33,0.0
"92635248B68533478650104","Thakre","2026-08-31_1600",855.0,758.0,-11.34,0.0
"92635248B68533478650104","Thakre","2026-09-01_0000",1025.0,978.0,-4.62,0.0
"92635248B68533478650104","Thakre","2026-09-01_0800",714.0,536.0,-25.04,0.0
"92635248B68533478650104","Thakre","2026-09-01_1600",878.0,836.0,-4.85,0.0
"92635248B68533478650104","Thakre","2026-09-02_0000",1004.0,943.0,-6.13,0.0
"92635248B68533478650104","Thakre","2026-09-02_0800",693.0,574.0,-17.11,0.0
"92635248B68533478650104","Thakre","2026-09-02_1600",885.0,832.0,-5.96,0.0
"92635248B68533478650104","Thakre","2026-09-03_0000",1011.0,940.0,-6.98,0.0
"92635248B68533478650104","Thakre","2026-09-03_0800",703.0,573.0,-18.57,0.0
"92635248B68533478650104","Thakre","2026-09-03_1600",895.0,832.0,-6.99,0.0
"92635248B68533478650104","Thakre","2026-09-04_0000",1015.0,939.0,-7.55,0.0
"92635248B68533478650104","Thakre","2026-09-04_0800",741.0,641.0,-13.58,0.0
"92635248B68533478650104","Thakre","2026-09-04_1600",905.0,839.0,-7.3,0.0
"92635248B68533478650104","Thakre","2026-09-05_0000",1015.0,969.0,-4.47,0.0
"92635248B68533478650104","Thakre","2026-09-05_0800",684.0,564.0,-17.59,0.0
"92635248B68533478650104","Thakre","2026-09-05_1600",883.0,812.0,-8.01,0.0
"92635248B68533478650104","Thakre","2026-09-06_0000",1008.0,940.0,-6.66,0.0
"92635248B68533478650104","Thakre","2026-09-06_0800",687.0,538.0,-21.68,0.0
"92635248B68533478650104","Thakre","2026-09-06_1600",860.0,822.0,-4.48,0.0
"92635248B69277423418155","Chandragiri","2026-08-26_0000",1012.0,1100.0,8.7,0.0
"92635248B69277423418155","Chandragiri","2026-08-26_0800",853.0,936.0,9.74,0.0
"92635248B69277423418155","Chandragiri","2026-08-26_1600",928.0,972.0,4.66,0.0
"92635248B69277423418155","Chandragiri","2026-08-27_0000",1024.0,1024.0,-0.04,0.0
"92635248B69277423418155","Chandragiri","2026-08-27_0800",866.0,913.0,5.45,0.0
"92635248B69277423418155","Chandragiri","2026-08-27_1600",936.0,1024.0,9.37,0.0
"92635248B69277423418155","Chandragiri","2026-08-28_0000",1025.0,1195.0,16.55,0.0
"92635248B69277423418155","Chandragiri","2026-08-28_0800",885.0,900.0,1.7,0.0
"92635248B69277423418155","Chandragiri","2026-08-28_1600",1015.0,1048.0,3.2,0.0
"92635248B69277423418155","Chandragiri","2026-08-29_0000",1162.0,1184.0,1.83,0.0
"92635248B69277423418155","Chandragiri","2026-08-29_0800",870.0,872.0,0.23,0.0
"92635248B69277423418155","Chandragiri","2026-08-29_1600",977.0,1017.0,4.1,0.0
"92635248B69277423418155","Chandragiri","2026-08-30_0000",1062.0,1102.0,3.77,0.0
"92635248B69277423418155","Chandragiri","2026-08-30_0800",867.0,856.0,-1.36,0.0
"92635248B69277423418155","Chandragiri","2026-08-30_1600",923.0,933.0,1.18,0.0
"92635248B69277423418155","Chandragiri","2026-08-31_0000",1018.0,1062.0,4.24,0.0
"92635248B69277423418155","Chandragiri","2026-08-31_0800",863.0,848.0,-1.74,0.0
"92635248B69277423418155","Chandragiri","2026-08-31_1600",927.0,929.0,0.27,0.0
"92635248B69277423418155","Chandragiri","2026-09-01_0000",1045.0,1054.0,0.83,0.0
"92635248B69277423418155","Chandragiri","2026-09-01_0800",851.0,833.0,-2.06,0.0
"92635248B69277423418155","Chandragiri","2026-09-01_1600",914.0,919.0,0.62,0.0
"92635248B69277423418155","Chandragiri","2026-09-02_0000",1012.0,1031.0,1.92,0.0
"92635248B69277423418155","Chandragiri","2026-09-02_0800",853.0,854.0,0.08,0.0
"92635248B69277423418155","Chandragiri","2026-09-02_1600",928.0,937.0,0.9,0.0
"92635248B69277423418155","Chandragiri","2026-09-03_0000",1024.0,1059.0,3.39,0.0
"92635248B69277423418155","Chandragiri","2026-09-03_0800",866.0,859.0,-0.76,0.0
"92635248B69277423418155","Chandragiri","2026-09-03_1600",936.0,958.0,2.33,0.0
"92635248B69277423418155","Chandragiri","2026-09-04_0000",1025.0,1041.0,1.59,0.0
"92635248B69277423418155","Chandragiri","2026-09-04_0800",885.0,885.0,0.09,0.0
"92635248B69277423418155","Chandragiri","2026-09-04_1600",1015.0,1031.0,1.61,0.0
"92635248B69277423418155","Chandragiri","2026-09-05_0000",1162.0,1148.0,-1.25,0.0
"92635248B69277423418155","Chandragiri","2026-09-05_0800",870.0,846.0,-2.74,0.0
"92635248B69277423418155","Chandragiri","2026-09-05_1600",977.0,944.0,-3.36,0.0
"92635248B69277423418155","Chandragiri","2026-09-06_0000",1062.0,1052.0,-0.92,0.0
"92635248B69277423418155","Chandragiri","2026-09-06_0800",867.0,833.0,-3.98,0.0
"92635248B69277423418155","Chandragiri","2026-09-06_1600",923.0,931.0,0.95,0.0
"92635248B69318511512389","Mandandeupur","2026-08-26_0000",889.0,972.0,9.33,0.0
